id,date,session,gender,format,nat,start_no,name,run,status,start_time,int1,int2,int3,int4,finish,speed,athlete_id,air_temp,humidity_pct,pressure_hpa,wind_speed_ms,dewpoint_c,ice_temp_est,temp_avg,seg1,seg2,seg3,seg4,seg5,is_normal,display_code
4748,2025-02-17,TRAINING,,TRAINING,KOR,8,CHUNG Yeeun,2,OK,5.85,15.99,25.29,36.01,47.49,54.88,120.23,ATH-8A0E894D,-5.2,31,927.6,6.3,-19.7,-8.2,-8.2,10.14,9.3,10.72,11.48,7.39,True,SK030
4749,2025-02-17,TRAINING,,TRAINING,KOR,10,KWACK Eunwoo,1,OK,5.15,14.92,23.96,34.49,45.7,52.84,122.7,ATH-F6E5D0C9,-5.2,31,927.6,6.3,-19.7,-8.2,-8.2,9.77,9.04,10.53,11.21,7.14,True,SK013
4750,2025-02-17,TRAINING,,TRAINING,KOR,10,KWACK Eunwoo,2,OK,5.16,14.94,24.0,34.57,46.07,53.37,120.07,ATH-F6E5D0C9,-5.2,31,927.6,6.3,-19.7,-8.2,-8.2,9.78,9.06,10.57,11.5,7.3,True,SK013
4751,2025-02-17,TRAINING,,TRAINING,KOR,11,KIM Minji,1,OK,5.87,16.08,25.44,36.34,48.11,55.67,117.03,ATH-075364AA,-5.2,31,927.6,6.3,-19.7,-8.2,-8.2,10.21,9.36,10.9,11.77,7.56,True,SK028
4752,2025-02-17,TRAINING,,TRAINING,KOR,11,KIM Minji,2,OK,5.86,15.99,25.29,36.13,47.85,55.4,116.74,ATH-075364AA,-5.2,31,927.6,6.3,-19.7,-8.2,-8.2,10.13,9.3,10.84,11.72,7.55,True,SK028
4753,2025-02-17,TRAINING,,TRAINING,KOR,12,JEONG Yeyeon,1,OK,5.93,16.13,25.53,36.68,48.89,57.0,111.53,,-5.2,31,927.6,6.3,-19.7,-8.2,-8.2,10.2,9.4,11.15,12.21,8.11,True,
4754,2025-02-17,TRAINING,,TRAINING,KOR,12,JEONG Yeyeon,2,OK,5.95,16.19,25.67,36.87,49.23,57.58,108.84,,-5.2,31,927.6,6.3,-19.7,-8.2,-8.2,10.24,9.48,11.2,12.36,8.35,True,
4755,2025-02-17,TRAINING,,TRAINING,KOR,14,AN Jaewoong,1,OK,5.25,15.1,24.25,34.92,46.33,53.63,120.23,ATH-E68E8959,-5.2,31,927.6,6.3,-19.7,-8.2,-8.2,9.85,9.15,10.67,11.41,7.3,True,SK020
4756,2025-02-17,TRAINING,,TRAINING,KOR,14,AN Jaewoong,2,OK,5.29,15.14,24.31,34.97,46.69,54.41,117.11,ATH-E68E8959,-5.2,31,927.6,6.3,-19.7,-8.2,-8.2,9.85,9.17,10.66,11.72,7.72,True,SK020
4757,2025-02-17,TRAINING,,TRAINING,KOR,15,JUNG Janghwan,1,OK,5.38,15.35,24.59,35.55,47.39,55.02,115.93,ATH-54955BB9,-5.2,31,927.6,6.3,-19.7,-8.2,-8.2,9.97,9.24,10.96,11.84,7.63,True,SK026
4758,2025-02-17,TRAINING,,TRAINING,KOR,15,JUNG Janghwan,2,OK,5.27,15.16,24.43,35.57,47.55,55.27,115.57,ATH-54955BB9,-5.2,31,927.6,6.3,-19.7,-8.2,-8.2,9.89,9.27,11.14,11.98,7.72,True,SK026
4759,2025-02-18,TRAINING,,TRAINING,KOR,1,KIM Jisoo,1,OK,4.74,14.26,23.15,33.47,44.37,51.27,125.36,ATH-B78B10F1,-8,43.5,929.5,5.4,-18.3,-11,-11,9.52,8.89,10.32,10.9,6.9,True,SK003
4760,2025-02-18,TRAINING,,TRAINING,KOR,1,KIM Jisoo,2,OK,4.76,14.3,23.23,33.63,44.63,51.69,124.43,ATH-B78B10F1,-8,43.5,929.5,5.4,-18.3,-11,-11,9.54,8.93,10.4,11,7.06,True,SK003
4761,2025-02-18,TRAINING,,TRAINING,KOR,2,JUNG Seunggi,1,OK,5.26,15.0,23.95,34.3,45.18,52.0,127.43,ATH-56A76FCD,-8,43.5,929.5,5.4,-18.3,-11,-11,9.74,8.95,10.35,10.88,6.82,True,SK001
4762,2025-02-18,TRAINING,,TRAINING,KOR,2,JUNG Seunggi,2,OK,5.32,15.12,24.12,34.5,45.43,52.3,125.7,ATH-56A76FCD,-8,43.5,929.5,5.4,-18.3,-11,-11,9.8,9,10.38,10.93,6.87,True,SK001
4763,2025-02-18,TRAINING,,TRAINING,KOR,2,JUNG Seunggi,3,OK,5.33,15.15,24.18,34.61,45.61,52.52,125.45,ATH-56A76FCD,-8,43.5,929.5,5.4,-18.3,-11,-11,9.82,9.03,10.43,11,6.91,True,SK001
4764,2025-02-18,TRAINING,,TRAINING,KOR,3,YEO Chanhyuk,1,OK,4.92,14.54,23.54,33.96,44.94,51.9,125.79,ATH-81CCC6D3,-8,43.5,929.5,5.4,-18.3,-11,-11,9.62,9,10.42,10.98,6.96,True,SK002
4765,2025-02-18,TRAINING,,TRAINING,KOR,3,YEO Chanhyuk,2,OK,4.93,14.52,23.46,33.91,45.03,52.1,124.18,ATH-81CCC6D3,-8,43.5,929.5,5.4,-18.3,-11,-11,9.59,8.94,10.45,11.12,7.07,True,SK002
4766,2025-02-18,TRAINING,,TRAINING,KOR,3,YEO Chanhyuk,3,OK,4.94,14.61,23.67,34.22,45.36,52.41,124.35,ATH-81CCC6D3,-8,43.5,929.5,5.4,-18.3,-11,-11,9.67,9.06,10.55,11.14,7.05,True,SK002
4767,2025-02-18,TRAINING,,TRAINING,KOR,5,SHIN Yeonsu,1,OK,5.14,14.86,23.89,34.44,45.6,52.69,124.02,ATH-91E60E21,-8,43.5,929.5,5.4,-18.3,-11,-11,9.72,9.03,10.55,11.16,7.09,True,SK006
4768,2025-02-18,TRAINING,,TRAINING,KOR,5,SHIN Yeonsu,2,OK,5.21,15.0,24.06,34.57,45.72,52.78,123.77,ATH-91E60E21,-8,43.5,929.5,5.4,-18.3,-11,-11,9.79,9.06,10.51,11.15,7.06,True,SK006
4769,2025-02-18,TRAINING,,TRAINING,KOR,6,HONG Sujung,1,OK,5.48,15.41,24.52,35.08,46.43,53.69,120.86,ATH-CCB3D4AE,-8,43.5,929.5,5.4,-18.3,-11,-11,9.93,9.11,10.56,11.35,7.26,True,SK016
4770,2025-02-18,TRAINING,,TRAINING,KOR,6,HONG Sujung,2,OK,5.52,15.51,24.71,35.37,47.02,58.45,117.11,ATH-CCB3D4AE,-8,43.5,929.5,5.4,-18.3,-11,-11,9.99,9.2,10.66,11.65,11.43,True,SK016
4771,2025-02-18,TRAINING,,TRAINING,KOR,7,KIM Yerim,1,OK,5.68,15.8,25.2,35.96,47.74,55.17,117.41,ATH-16B2F494,-8,43.5,929.5,5.4,-18.3,-11,-11,10.12,9.4,10.76,11.78,7.43,True,SK027
4772,2025-02-18,TRAINING,,TRAINING,KOR,7,KIM Yerim,2,OK,5.7,15.81,25.24,36.12,47.63,54.95,120.31,ATH-16B2F494,-8,43.5,929.5,5.4,-18.3,-11,-11,10.11,9.43,10.88,11.51,7.32,True,SK027
4773,2025-02-18,TRAINING,,TRAINING,KOR,7,KIM Yerim,3,OK,5.69,15.98,25.63,36.97,49.28,57.13,112.96,ATH-16B2F494,-8,43.5,929.5,5.4,-18.3,-11,-11,10.29,9.65,11.34,12.31,7.85,True,SK027
4774,2025-02-18,TRAINING,,TRAINING,KOR,8,CHUNG Yeeun,1,OK,5.85,16.02,25.32,36.06,47.61,55.04,118.61,ATH-8A0E894D,-8,43.5,929.5,5.4,-18.3,-11,-11,10.17,9.3,10.74,11.55,7.43,True,SK030
4775,2025-02-18,TRAINING,,TRAINING,KOR,8,CHUNG Yeeun,2,OK,5.92,16.2,25.59,36.42,48.03,55.48,119.45,ATH-8A0E894D,-8,43.5,929.5,5.4,-18.3,-11,-11,10.28,9.39,10.83,11.61,7.45,True,SK030
4776,2025-02-18,TRAINING,,TRAINING,KOR,10,KWACK Eunwoo,1,OK,5.1,14.81,23.86,34.38,45.78,53.07,120.46,ATH-F6E5D0C9,-8,43.5,929.5,5.4,-18.3,-11,-11,9.71,9.05,10.52,11.4,7.29,True,SK013
4777,2025-02-18,TRAINING,,TRAINING,KOR,10,KWACK Eunwoo,2,OK,5.1,14.83,23.89,34.47,45.82,53.1,121.25,ATH-F6E5D0C9,-8,43.5,929.5,5.4,-18.3,-11,-11,9.73,9.06,10.58,11.35,7.28,True,SK013
4778,2025-02-18,TRAINING,,TRAINING,KOR,11,KIM Minji,1,OK,5.8,15.93,25.22,35.99,47.65,55.08,118.01,ATH-075364AA,-8,43.5,929.5,5.4,-18.3,-11,-11,10.13,9.29,10.77,11.66,7.43,True,SK028
4779,2025-02-18,TRAINING,,TRAINING,KOR,11,KIM Minji,2,OK,5.87,16.04,25.35,36.18,47.8,55.26,117.56,ATH-075364AA,-8,43.5,929.5,5.4,-18.3,-11,-11,10.17,9.31,10.83,11.62,7.46,True,SK028
4780,2025-02-18,TRAINING,,TRAINING,KOR,12,JEONG Yeyeon,1,OK,5.9,16.09,25.5,36.6,48.91,57.37,109.23,,-8,43.5,929.5,5.4,-18.3,-11,-11,10.19,9.41,11.1,12.31,8.46,True,
4781,2025-02-18,TRAINING,,TRAINING,KOR,12,JEONG Yeyeon,2,OK,5.93,16.12,25.52,36.62,48.8,57.02,111.94,,-8,43.5,929.5,5.4,-18.3,-11,-11,10.19,9.4,11.1,12.18,8.22,True,
4782,2025-02-18,TRAINING,,TRAINING,KOR,14,AN Jaewoong,1,OK,5.24,15.05,24.16,34.78,46.32,53.98,118.53,ATH-E68E8959,-8,43.5,929.5,5.4,-18.3,-11,-11,9.81,9.11,10.62,11.54,7.66,True,SK020
4783,2025-02-18,TRAINING,,TRAINING,KOR,14,AN Jaewoong,2,OK,5.27,15.11,24.25,34.89,46.88,54.74,115.0,ATH-E68E8959,-8,43.5,929.5,5.4,-18.3,-11,-11,9.84,9.14,10.64,11.99,7.86,True,SK020
4784,2025-02-18,TRAINING,,TRAINING,KOR,14,AN Jaewoong,3,OK,5.22,15.06,24.24,34.95,46.84,54.79,113.66,ATH-E68E8959,-8,43.5,929.5,5.4,-18.3,-11,-11,9.84,9.18,10.71,11.89,7.95,True,SK020
4785,2025-02-18,TRAINING,,TRAINING,KOR,15,JUNG Janghwan,1,OK,5.3,15.21,24.52,35.72,47.98,55.93,113.38,ATH-54955BB9,-8,43.5,929.5,5.4,-18.3,-11,-11,9.91,9.31,11.2,12.26,7.95,True,SK026
4786,2025-02-18,TRAINING,,TRAINING,KOR,15,JUNG Janghwan,2,OK,5.34,15.26,25.06,36.59,48.76,56.87,109.03,ATH-54955BB9,-8,43.5,929.5,5.4,-18.3,-11,-11,9.92,9.8,11.53,12.17,8.11,True,SK026
4787,2025-02-19,TRAINING,,TRAINING,KOR,1,KIM Jisoo,1,OK,4.79,14.3,23.17,33.47,44.34,51.24,126.04,ATH-B78B10F1,-8.9,54.2,932,5.3,-16.5,-11.9,-11.9,9.51,8.87,10.3,10.87,6.9,True,SK003
4788,2025-02-19,TRAINING,,TRAINING,KOR,2,JUNG Seunggi,1,OK,5.13,14.91,23.86,34.21,45.16,52.09,125.36,ATH-56A76FCD,-8.9,54.2,932,5.3,-16.5,-11.9,-11.9,9.78,8.95,10.35,10.95,6.93,True,SK001
4789,2025-02-19,TRAINING,,TRAINING,KOR,2,JUNG Seunggi,2,OK,5.13,14.85,23.77,34.11,45.02,51.9,125.96,ATH-56A76FCD,-8.9,54.2,932,5.3,-16.5,-11.9,-11.9,9.72,8.92,10.34,10.91,6.88,True,SK001
4790,2025-02-19,TRAINING,,TRAINING,KOR,2,JUNG Seunggi,3,OK,5.18,14.92,23.88,34.27,45.18,52.04,126.82,ATH-56A76FCD,-8.9,54.2,932,5.3,-16.5,-11.9,-11.9,9.74,8.96,10.39,10.91,6.86,True,SK001
4791,2025-02-19,TRAINING,,TRAINING,KOR,3,HONG Sujung,1,OK,5.5,15.49,24.68,35.32,46.74,54.1,120.07,ATH-CCB3D4AE,-8.9,54.2,932,5.3,-16.5,-11.9,-11.9,9.99,9.19,10.64,11.42,7.36,True,SK016
4792,2025-02-19,TRAINING,,TRAINING,KOR,3,HONG Sujung,2,OK,5.55,15.62,24.94,35.62,47.04,54.4,120.62,ATH-CCB3D4AE,-8.9,54.2,932,5.3,-16.5,-11.9,-11.9,10.07,9.32,10.68,11.42,7.36,True,SK016
4793,2025-02-19,TRAINING,,TRAINING,KOR,4,KIM Yerim,1,OK,5.64,15.74,25.08,35.92,47.31,54.55,121.81,ATH-16B2F494,-8.9,54.2,932,5.3,-16.5,-11.9,-11.9,10.1,9.34,10.84,11.39,7.24,True,SK027
4794,2025-02-19,TRAINING,,TRAINING,KOR,4,KIM Yerim,2,OK,5.71,15.94,25.56,36.65,48.38,55.88,118.31,ATH-16B2F494,-8.9,54.2,932,5.3,-16.5,-11.9,-11.9,10.23,9.62,11.09,11.73,7.5,True,SK027
4795,2025-02-24,TRAINING,,TRAINING,KOR,1,YEO Chanhyuk,1,OK,4.94,14.7,23.73,34.18,45.17,52.07,126.39,ATH-81CCC6D3,-8,52.3,935.6,4.7,-16.1,-11,-11,9.76,9.03,10.45,10.99,6.9,True,SK002
4796,2025-02-24,TRAINING,,TRAINING,KOR,1,YEO Chanhyuk,2,OK,5.0,14.69,23.67,34.05,45.12,52.15,124.18,ATH-81CCC6D3,-8,52.3,935.6,4.7,-16.1,-11,-11,9.69,8.98,10.38,11.07,7.03,True,SK002
4797,2025-02-24,TRAINING,,TRAINING,KOR,1,YEO Chanhyuk,3,OK,4.95,14.57,23.52,33.9,44.9,51.89,126.22,ATH-81CCC6D3,-8,52.3,935.6,4.7,-16.1,-11,-11,9.62,8.95,10.38,11,6.99,True,SK002
4798,2025-02-24,TRAINING,,TRAINING,KOR,3,SHIN Yeonsu,1,OK,5.08,14.81,23.89,34.44,45.68,52.87,121.81,ATH-91E60E21,-8,52.3,935.6,4.7,-16.1,-11,-11,9.73,9.08,10.55,11.24,7.19,True,SK006
4799,2025-02-24,TRAINING,,TRAINING,KOR,3,SHIN Yeonsu,2,OK,5.15,14.93,23.96,34.44,45.58,52.65,123.11,ATH-91E60E21,-8,52.3,935.6,4.7,-16.1,-11,-11,9.78,9.03,10.48,11.14,7.07,True,SK006
4800,2025-02-24,TRAINING,,TRAINING,KOR,3,SHIN Yeonsu,3,OK,5.17,14.94,23.95,34.42,45.53,52.58,122.62,ATH-91E60E21,-8,52.3,935.6,4.7,-16.1,-11,-11,9.77,9.01,10.47,11.11,7.05,True,SK006
4801,2025-02-24,TRAINING,,TRAINING,KOR,4,HONG Sujung,1,OK,5.49,15.46,24.62,35.25,46.81,54.41,115.36,ATH-CCB3D4AE,-8,52.3,935.6,4.7,-16.1,-11,-11,9.97,9.16,10.63,11.56,7.6,True,SK016
4802,2025-02-24,TRAINING,,TRAINING,KOR,4,HONG Sujung,2,OK,5.54,15.57,24.89,35.65,47.08,54.35,120.23,ATH-CCB3D4AE,-8,52.3,935.6,4.7,-16.1,-11,-11,10.03,9.32,10.76,11.43,7.27,True,SK016
4803,2025-02-24,TRAINING,,TRAINING,KOR,4,HONG Sujung,3,OK,5.5,15.59,25.24,36.25,48.04,55.74,111.6,ATH-CCB3D4AE,-8,52.3,935.6,4.7,-16.1,-11,-11,10.09,9.65,11.01,11.79,7.7,True,SK016
4804,2025-02-24,TRAINING,,TRAINING,KOR,5,KIM Yerim,1,OK,5.75,15.95,25.61,36.74,48.44,55.87,119.07,ATH-16B2F494,-8,52.3,935.6,4.7,-16.1,-11,-11,10.2,9.66,11.13,11.7,7.43,True,SK027
4805,2025-02-24,TRAINING,,TRAINING,KOR,5,KIM Yerim,2,OK,5.76,16.12,25.65,36.63,48.33,55.81,118.92,ATH-16B2F494,-8,52.3,935.6,4.7,-16.1,-11,-11,10.36,9.53,10.98,11.7,7.48,True,SK027
4806,2025-02-24,TRAINING,,TRAINING,KOR,5,KIM Yerim,3,OK,5.78,15.87,25.12,35.83,47.48,54.93,118.84,ATH-16B2F494,-8,52.3,935.6,4.7,-16.1,-11,-11,10.09,9.25,10.71,11.65,7.45,True,SK027
4807,2025-02-24,TRAINING,,TRAINING,KOR,6,CHUNG Yeeun,1,OK,5.95,16.29,25.84,36.77,48.51,56.07,118.76,ATH-8A0E894D,-8,52.3,935.6,4.7,-16.1,-11,-11,10.34,9.55,10.93,11.74,7.56,True,SK030
4808,2025-02-24,TRAINING,,TRAINING,KOR,6,CHUNG Yeeun,2,OK,5.93,16.11,25.41,36.15,47.77,55.24,118.69,ATH-8A0E894D,-8,52.3,935.6,4.7,-16.1,-11,-11,10.18,9.3,10.74,11.62,7.47,True,SK030
4809,2025-03-05,OFFICIAL,,OFFICIAL,KOR,1,YEO Chanhyuk,1,OK,5.08,14.88,24.07,34.74,46.02,53.49,121.73,ATH-81CCC6D3,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,9.8,9.19,10.67,11.28,7.47,True,SK002
4810,2025-03-05,OFFICIAL,,OFFICIAL,KOR,1,YEO Chanhyuk,2,OK,5.11,14.88,24.0,34.59,46.15,53.74,118.31,ATH-81CCC6D3,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,9.77,9.12,10.59,11.56,7.59,True,SK002
4811,2025-03-05,OFFICIAL,,OFFICIAL,KOR,1,YEO Chanhyuk,3,OK,5.2,15.03,24.19,34.92,46.46,54.05,119.61,ATH-81CCC6D3,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,9.83,9.16,10.73,11.54,7.59,True,SK002
4812,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,JEONG Yeyeon,1,OK,5.96,16.27,25.78,36.99,49.11,57.34,111.8,,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,10.31,9.51,11.21,12.12,8.23,True,
4813,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,JEONG Yeyeon,2,OK,5.96,16.25,25.77,36.99,49.29,57.61,110.73,,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,10.29,9.52,11.22,12.3,8.32,True,
4814,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,KIM Minji,1,OK,5.79,16.04,25.66,36.78,48.75,56.93,113.24,ATH-075364AA,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,10.25,9.62,11.12,11.97,8.18,True,SK028
4815,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,KIM Minji,2,OK,5.82,16.06,25.5,36.48,48.33,56.15,114.64,ATH-075364AA,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,10.24,9.44,10.98,11.85,7.82,True,SK028
4816,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,AN Jaewoong,1,OK,5.51,15.55,24.88,35.81,47.42,55.03,118.69,ATH-E68E8959,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,10.04,9.33,10.93,11.61,7.61,True,SK020
4817,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,AN Jaewoong,2,OK,5.49,15.5,24.84,35.75,47.56,55.34,115.14,ATH-E68E8959,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,10.01,9.34,10.91,11.81,7.78,True,SK020
4818,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,HONG Sujung,1,OK,5.49,15.52,24.8,35.54,47.14,54.68,118.08,ATH-CCB3D4AE,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,10.03,9.28,10.74,11.6,7.54,True,SK016
4819,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,HONG Sujung,2,OK,5.49,15.48,24.71,35.42,47.01,54.52,117.78,ATH-CCB3D4AE,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,9.99,9.23,10.71,11.59,7.51,True,SK016
4820,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,SHIN Yeonsu,1,OK,5.13,14.95,24.1,34.82,46.18,53.58,120.15,ATH-91E60E21,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,9.82,9.15,10.72,11.36,7.4,True,SK006
4821,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,SHIN Yeonsu,2,OK,5.2,15.07,24.25,34.97,46.29,53.73,119.68,ATH-91E60E21,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,9.87,9.18,10.72,11.32,7.44,True,SK006
4822,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,KWACK Eunwoo,1,OK,5.17,15.02,24.25,35.07,46.7,54.4,116.89,ATH-F6E5D0C9,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,9.85,9.23,10.82,11.63,7.7,True,SK013
4823,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,KWACK Eunwoo,2,OK,5.22,15.1,24.35,35.2,47.19,55.07,115.07,ATH-F6E5D0C9,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,9.88,9.25,10.85,11.99,7.88,True,SK013
4824,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,CHUNG Yeeun,1,OK,5.82,16.03,25.58,36.65,48.51,56.37,116.08,ATH-8A0E894D,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,10.21,9.55,11.07,11.86,7.86,True,SK030
4825,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,CHUNG Yeeun,2,OK,5.89,16.13,25.68,36.74,48.73,56.76,113.38,ATH-8A0E894D,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,10.24,9.55,11.06,11.99,8.03,True,SK030
4826,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,KIM Yerim,1,OK,5.7,15.87,25.41,36.51,48.21,55.86,117.93,ATH-16B2F494,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,10.17,9.54,11.1,11.7,7.65,True,SK027
4827,2025-03-05,OFFICIAL,,OFFICIAL,KOR,0,KIM Yerim,2,OK,5.73,15.94,25.43,36.41,48.04,55.69,117.56,ATH-16B2F494,-1.9,95.1,931.6,1.3,-2.6,-4.9,-4.9,10.21,9.49,10.98,11.63,7.65,True,SK027
4828,2025-03-06,OFFICIAL,,OFFICIAL,KOR,1,YEO Chanhyuk,1,OK,4.98,14.66,23.78,34.46,45.88,53.26,120.39,ATH-81CCC6D3,-5.5,93.2,934,0,-6.4,-8.5,-8.5,9.68,9.12,10.68,11.42,7.38,True,SK002
4829,2025-03-06,OFFICIAL,,OFFICIAL,KOR,1,YEO Chanhyuk,2,OK,4.93,14.59,23.74,34.49,45.94,53.35,118.53,ATH-81CCC6D3,-5.5,93.2,934,0,-6.4,-8.5,-8.5,9.66,9.15,10.75,11.45,7.41,True,SK002
4830,2025-03-06,OFFICIAL,,OFFICIAL,KOR,3,SHIN Yeonsu,1,OK,5.22,15.09,24.31,35.11,46.55,53.97,118.84,ATH-91E60E21,-5.5,93.2,934,0,-6.4,-8.5,-8.5,9.87,9.22,10.8,11.44,7.42,True,SK006
4831,2025-03-06,OFFICIAL,,OFFICIAL,KOR,3,SHIN Yeonsu,2,OK,5.25,15.16,24.4,35.25,46.85,54.38,117.85,ATH-91E60E21,-5.5,93.2,934,0,-6.4,-8.5,-8.5,9.91,9.24,10.85,11.6,7.53,True,SK006
4832,2025-03-06,OFFICIAL,,OFFICIAL,KOR,8,KWACK Eunwoo,1,OK,5.24,15.14,24.4,35.28,47.0,54.66,115.86,ATH-F6E5D0C9,-5.5,93.2,934,0,-6.4,-8.5,-8.5,9.9,9.26,10.88,11.72,7.66,True,SK013
4833,2025-03-06,OFFICIAL,,OFFICIAL,KOR,8,KWACK Eunwoo,2,OK,5.25,15.15,24.4,35.33,47.27,55.13,113.66,ATH-F6E5D0C9,-5.5,93.2,934,0,-6.4,-8.5,-8.5,9.9,9.25,10.93,11.94,7.86,True,SK013
4834,2025-03-06,OFFICIAL,,OFFICIAL,KOR,4,HONG Sujung,1,OK,5.5,15.48,24.74,35.58,47.36,55.19,115.0,ATH-CCB3D4AE,-5.5,93.2,934,0,-6.4,-8.5,-8.5,9.98,9.26,10.84,11.78,7.83,True,SK016
4835,2025-03-06,OFFICIAL,,OFFICIAL,KOR,4,HONG Sujung,2,OK,5.52,15.52,24.82,35.7,47.51,55.22,114.64,ATH-CCB3D4AE,-5.5,93.2,934,0,-6.4,-8.5,-8.5,10,9.3,10.88,11.81,7.71,True,SK016
4836,2025-03-06,OFFICIAL,,OFFICIAL,KOR,12,JUNG Janghwan,1,OK,5.47,15.56,25.01,36.1,48.0,56.09,113.8,ATH-54955BB9,-5.5,93.2,934,0,-6.4,-8.5,-8.5,10.09,9.45,11.09,11.9,8.09,True,SK026
4837,2025-03-06,OFFICIAL,,OFFICIAL,KOR,12,JUNG Janghwan,2,OK,5.29,15.29,24.71,35.79,47.68,55.49,115.07,ATH-54955BB9,-5.5,93.2,934,0,-6.4,-8.5,-8.5,10,9.42,11.08,11.89,7.81,True,SK026
4838,2025-03-06,OFFICIAL,,OFFICIAL,KOR,6,CHUNG Yeeun,1,OK,5.92,16.17,25.66,36.87,49.05,57.11,112.21,ATH-8A0E894D,-5.5,93.2,934,0,-6.4,-8.5,-8.5,10.25,9.49,11.21,12.18,8.06,True,SK030
4839,2025-03-06,OFFICIAL,,OFFICIAL,KOR,6,CHUNG Yeeun,2,OK,5.83,16.07,25.57,36.73,48.96,56.98,112.14,ATH-8A0E894D,-5.5,93.2,934,0,-6.4,-8.5,-8.5,10.24,9.5,11.16,12.23,8.02,True,SK030
4840,2025-03-06,OFFICIAL,,OFFICIAL,KOR,9,KIM Minji,1,OK,5.79,16.03,25.51,36.59,48.69,56.58,112.76,ATH-075364AA,-5.5,93.2,934,0,-6.4,-8.5,-8.5,10.24,9.48,11.08,12.1,7.89,True,SK028
4841,2025-03-06,OFFICIAL,,OFFICIAL,KOR,9,KIM Minji,2,OK,5.85,16.13,25.67,36.84,49.02,56.99,111.94,ATH-075364AA,-5.5,93.2,934,0,-6.4,-8.5,-8.5,10.28,9.54,11.17,12.18,7.97,True,SK028
4842,2025-03-06,OFFICIAL,,OFFICIAL,KOR,10,JEONG Yeyeon,1,OK,5.97,16.26,25.8,37.09,49.5,57.88,108.08,,-5.5,93.2,934,0,-6.4,-8.5,-8.5,10.29,9.54,11.29,12.41,8.38,True,
4843,2025-03-06,OFFICIAL,,OFFICIAL,KOR,10,JEONG Yeyeon,2,OK,6.1,16.43,25.98,37.29,49.79,58.32,107.51,,-5.5,93.2,934,0,-6.4,-8.5,-8.5,10.33,9.55,11.31,12.5,8.53,True,
4844,2025-03-06,OFFICIAL,,OFFICIAL,KOR,5,KIM Yerim,1,OK,5.69,15.87,25.35,36.47,48.57,56.49,113.38,ATH-16B2F494,-5.5,93.2,934,0,-6.4,-8.5,-8.5,10.18,9.48,11.12,12.1,7.92,True,SK027
4845,2025-03-10,OFFICIAL,,OFFICIAL,KOR,1,YEO Chanhyuk,1,OK,4.99,14.62,23.56,33.9,44.94,52.04,122.05,ATH-81CCC6D3,4.3,51.4,937.1,2,-4.8,1.3,1.3,9.63,8.94,10.34,11.04,7.1,True,SK002
4846,2025-03-10,OFFICIAL,,OFFICIAL,KOR,1,YEO Chanhyuk,2,OK,4.94,14.53,23.5,33.88,44.97,52.07,122.46,ATH-81CCC6D3,4.3,51.4,937.1,2,-4.8,1.3,1.3,9.59,8.97,10.38,11.09,7.1,True,SK002
4847,2025-03-10,OFFICIAL,,OFFICIAL,KOR,1,YEO Chanhyuk,3,OK,4.92,14.55,23.53,33.99,45.32,52.55,121.33,ATH-81CCC6D3,4.3,51.4,937.1,2,-4.8,1.3,1.3,9.63,8.98,10.46,11.33,7.23,True,SK002
